         1248401 function calls (1153009 primitive calls) in 14.355 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 feeding_functions.py:156(_ArrayFeedFn)
        1    0.000    0.000    0.000    0.000 _tpu_estimator_embedding.py:169(EmbeddingConfigSpec)
        1    0.000    0.000    0.000    0.000 tpu_config.py:39(InputPipelineConfig)
        1    0.000    0.000    0.000    0.000 tpu_estimator.py:805(_StoppingPredictHook)
        1    0.000    0.000    0.000    0.000 tpu_context.py:739(_OneCoreTPUContext)
        1    0.000    0.000    0.000    0.000 baseline.py:543(BaselineRegressorV2)
        1    0.000    0.000    0.000    0.000 dnn_linear_combined.py:701(DNNLinearCombinedEstimatorV2)
        1    0.000    0.000    0.000    0.000 errors.py:32(PublicError)
        1    0.000    0.000    0.000    0.000 errors.py:41(InvalidArgumentError)
        1    0.000    0.000    0.000    0.000 encoder.py:66(_TensorFlowWavEncoder)
        1    0.000    0.000    0.000    0.000 errors.py:280(AlreadyExistsError)
        1    0.000    0.000    0.000    0.000 initializers.py:66(RandomNormal)
        1    0.000    0.000    0.000    0.000 callbacks.py:942(TensorBoard)
        1    0.000    0.000    0.000    0.000 callbacks.py:1287(ReduceLROnPlateau)
        1    0.000    0.000    0.000    0.000 merge.py:231(Subtract)
        1    0.000    0.000    0.000    0.000 core.py:410(Permute)
        1    0.000    0.000    0.000    0.000 core.py:462(Flatten)
        1    0.000    0.000    0.000    0.000 pooling.py:326(_Pooling3D)
        1    0.000    0.000    0.000    0.000 pooling.py:511(GlobalAveragePooling1D)
        1    0.000    0.000    0.000    0.000 recurrent.py:1188(GRUCell)
        1    0.000    0.000    0.000    0.000 advanced_activations.py:233(Softmax)
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_UNKNOWN_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_INVALID_ARGUMENT_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.__compiler_version___swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_ATTR_TENSOR_swigconstant}
        1    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TF_ATTR_FUNC_swigconstant}
        2    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method 'write' of '_io.BufferedWriter' objects}
        5    0.000    0.000    0.000    0.000 {method '__prepare__' of 'type' objects}
        1    0.000    0.000    0.000    0.000 _endian.py:23(_swapped_meta)
        1    0.000    0.000    0.000    0.000 glob.py:22(iglob)
        1    0.000    0.000    0.000    0.000 pathlib.py:495(_PreciseSelector)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1158(BoolFormat)
        1    0.000    0.000    0.000    0.000 records.py:81(_OrderedCounter)
        1    0.000    0.000    0.000    0.000 index_tricks.py:210(MGridClass)
        2    0.000    0.000    0.000    0.000 index_tricks.py:728(__init__)
        1    0.000    0.000    0.000    0.000 ast.py:238(NodeVisitor)
        1    0.000    0.000    0.000    0.000 utils.py:58(_Deprecate)
        1    0.000    0.000    0.000    0.000 core.py:204(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:898(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 core.py:1120(_DomainedBinaryOperation)
        1    0.000    0.000    0.000    0.000 core.py:6607(_frommethod)
        1    0.000    0.000    0.000    0.000 case.py:221(_AssertWarnsContext)
        1    0.000    0.000    0.000    0.000 case.py:297(_AssertLogsContext)
        1    0.000    0.000    0.000    0.000 __init__.py:433(StringTemplateStyle)
        2    0.000    0.000    0.000    0.000 __init__.py:1194(getLoggerClass)
        1    0.000    0.000    0.000    0.000 argparse.py:751(Action)
        1    0.000    0.000    0.000    0.000 argparse.py:972(_AppendConstAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1022(_HelpAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1165(FileType)
        1    0.000    0.000    0.000    0.000 argparse.py:1546(_ArgumentGroup)
        2    0.000    0.000    0.000    0.000 six.py:229(_MovedItems)
        1    0.000    0.000    0.000    0.000 tarfile.py:580(_StreamProxy)
        1    0.000    0.000    0.000    0.000 request.py:1020(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 client.py:1440(IncompleteRead)
        1    0.000    0.000    0.000    0.000 parser.py:72(HeaderParser)
        1    0.000    0.000    0.000    0.000 util.py:118(_CheckpointRestoreCoordinatorDeleter)
        1    0.000    0.000    0.000    0.000 optimizer.py:154(_DenseResourceVariableProcessor)
        1    0.000    0.000    0.000    0.000 optimizer.py:179(_TensorProcessor)
        1    0.000    0.000    0.000    0.000 backend.py:3491(EagerExecutionFunction)
        1    0.000    0.000    0.000    0.000 imp.py:114(NullImporter)
        1    0.000    0.000    0.000    0.000 deprecation.py:619(HiddenTfApiAttribute)
        1    0.000    0.000    0.000    0.000 __init__.py:1129(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:3070(RequirementParseError)
        1    0.000    0.000    0.000    0.000 _compat.py:27(metaclass)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2383(NoMatch)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2606(Word)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3104(GoToColumn)
        2    0.000    0.000    0.000    0.000 pyparsing.py:3461(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3523(MatchFirst)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4026(SkipTo)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4234(Combine)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4390(OnlyOnce)
        2    0.000    0.000    0.000    0.000 sysconfig.py:181(_get_default_scheme)
        1    0.000    0.000    0.000    0.000 descriptor.py:64(DescriptorMetaclass)
        1    0.000    0.000    0.000    0.000 descriptor.py:804(MethodDescriptor)
        1    0.000    0.000    0.000    0.000 context.py:308(_TensorCacheDeleter)
        1    0.000    0.000    0.000    0.000 context.py:1484(_EagerDeviceContext)
        1    0.000    0.000    0.000    0.000 monitoring.py:101(Metric)
        1    0.000    0.000    0.000    0.000 monitoring.py:166(Counter)
        1    0.000    0.000    0.000    0.000 monitoring.py:265(StringGauge)
        1    0.000    0.000    0.000    0.000 monitoring.py:292(__init__)
        1    0.000    0.000    0.000    0.000 c_api_util.py:96(ApiDefMap)
        1    0.000    0.000    0.000    0.000 errors_impl.py:212(CancelledError)
        1    0.000    0.000    0.000    0.000 errors_impl.py:251(InvalidArgumentError)
        2    0.000    0.000    0.000    0.000 tensor_shape.py:1172(<listcomp>)
        1    0.000    0.000    0.000    0.000 app.py:132(HelpXMLFlag)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:488(ListParser)
        1    0.000    0.000    0.000    0.000 _exceptions.py:82(UnrecognizedFlagError)
        1    0.000    0.000    0.000    0.000 _flag.py:302(BooleanFlag)
        1    0.000    0.000    0.000    0.000 __init__.py:62(DOMException)
        1    0.000    0.000    0.000    0.000 __init__.py:124(UserDataHandler)
        1    0.000    0.000    0.000    0.000 minidom.py:642(__init__)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:368(DOMImplementationLS)
        1    0.000    0.000    0.000    0.000 lock_util.py:116(_Context)
        1    0.000    0.000    0.000    0.000 object_identity.py:136(ObjectIdentityWeakKeyDictionary)
        1    0.000    0.000    0.000    0.000 text_format.py:99(TextWriter)
        1    0.000    0.000    0.000    0.000 decoder.py:301(_FloatDecoder)
        2    0.000    0.000    0.000    0.000 encoder.py:126(_SimpleSizer)
        2    0.000    0.000    0.000    0.000 encoder.py:429(_SimpleEncoder)
        1    0.000    0.000    0.000    0.000 dispatch.py:107(_TypeBasedDispatcher)
        1    0.000    0.000    0.000    0.000 resource_variable_ops.py:241(EagerResourceDeleter)
        1    0.000    0.000    0.000    0.000 resource_variable_ops.py:1698(UninitializedVariable)
        1    0.000    0.000    0.000    0.000 session.py:365(_ListFetchMapper)
        1    0.000    0.000    0.000    0.000 dataset_ops.py:3705(_OptionsDataset)
        1    0.000    0.000    0.000    0.000 data_flow_ops.py:620(RandomShuffleQueue)
        1    0.000    0.000    0.000    0.000 tf_record.py:29(TFRecordCompressionType)
        1    0.000    0.000    0.000    0.000 parsing_ops.py:155(FixedLenSequenceFeature)
        1    0.000    0.000    0.000    0.000 sparse_ops.py:2756(_UnaryMapValueDispatcher)
        1    0.000    0.000    0.000    0.000 saveable_object_util.py:76(ResourceVariableSaveable)
        1    0.000    0.000    0.000    0.000 tracking.py:171(CapturableResourceDeleter)
        1    0.000    0.000    0.000    0.000 def_function.py:238(FunctionDeleter)
        1    0.000    0.000    0.000    0.000 data_structures.py:41(NoDependency)
        1    0.000    0.000    0.000    0.000 wrappers.py:436(PartialCallableObjectProxy)
        1    0.000    0.000    0.000    0.000 decorators.py:113(_BoundAdapterWrapper)
        1    0.000    0.000    0.000    0.000 error_ops.py:56(_IgnoreErrorsDataset)
        1    0.000    0.000    0.000    0.000 ast_util.py:326(LambdaDefinitionMatcher)
        1    0.000    0.000    0.000    0.000 asserts.py:27(AssertTransformer)
        1    0.000    0.000    0.000    0.000 config_lib.py:27(Rule)
        1    0.000    0.000    0.000    0.000 nested_structure_coder.py:296(_StringCodec)
        1    0.000    0.000    0.000    0.000 nested_structure_coder.py:393(_TensorTypeCodec)
        1    0.000    0.000    0.000    0.000 values.py:465(PerReplica)
        1    0.000    0.000    0.000    0.000 values.py:1278(TPUSyncOnReadVariable)
        1    0.000    0.000    0.000    0.000 distribute_lib.py:2064(_DefaultDistributionContext)
        1    0.000    0.000    0.000    0.000 input_lib.py:612(DistributedDatasetsFromFunction)
        1    0.000    0.000    0.000    0.000 input_lib.py:652(DistributedDatasetsFromFunctionV1)
        1    0.000    0.000    0.000    0.000 one_device_strategy.py:429(_OneDeviceReplicaContext)
        1    0.000    0.000    0.000    0.000 parameter_server_strategy.py:49(ParameterServerStrategy)
        1    0.000    0.000    0.000    0.000 lookup_ops.py:239(InitializableLookupTableBaseV1)
        1    0.000    0.000    0.000    0.000 lookup_ops.py:328(StaticHashTableV1)
        1    0.000    0.000    0.000    0.000 lookup_ops.py:1210(StaticVocabularyTableV1)
        1    0.000    0.000    0.000    0.000 lookup_ops.py:2104(_Saveable)
        1    0.000    0.000    0.000    0.000 image_ops_impl.py:1016(ResizeMethod)
        1    0.000    0.000    0.000    0.000 initializers.py:69(TruncatedNormal)
        1    0.000    0.000    0.000    0.000 init_ops_v2.py:263(RandomNormal)
        1    0.000    0.000    0.000    0.000 init_ops_v2.py:306(TruncatedNormal)
        1    0.000    0.000    0.000    0.000 init_ops_v2.py:353(VarianceScaling)
        1    0.000    0.000    0.000    0.000 init_ops_v2.py:518(Identity)
        1    0.000    0.000    0.000    0.000 regularizers.py:43(L1L2)
        1    0.000    0.000    0.000    0.000 learning_rate_schedule.py:514(CosineDecay)
        1    0.000    0.000    0.000    0.000 tf_utils.py:234(ListWrapper)
        1    0.000    0.000    0.000    0.000 events.py:4(Event)
        1    0.000    0.000    0.000    0.000 loader.py:11(BaseLoader)
        1    0.000    0.000    0.000    0.000 representer.py:272(Representer)
        1    0.000    0.000    0.000    0.000 losses.py:226(MeanSquaredError)
        1    0.000    0.000    0.000    0.000 losses.py:255(MeanAbsoluteError)
        1    0.000    0.000    0.000    0.000 losses.py:313(MeanSquaredLogarithmicError)
        1    0.000    0.000    0.000    0.000 losses.py:342(BinaryCrossentropy)
        1    0.000    0.000    0.000    0.000 losses.py:404(CategoricalCrossentropy)
        1    0.000    0.000    0.000    0.000 losses.py:467(SparseCategoricalCrossentropy)
        1    0.000    0.000    0.000    0.000 losses.py:1078(CosineSimilarity)
        1    0.000    0.000    0.000    0.000 metrics.py:675(CategoricalAccuracy)
        1    0.000    0.000    0.000    0.000 metrics.py:1357(SensitivitySpecificityBase)
        1    0.000    0.000    0.000    0.000 training_utils.py:307(OutputsAggregator)
        1    0.000    0.000    0.000    0.000 training_generator.py:651(EagerDatasetOrIteratorTrainingLoop)
        1    0.000    0.000    0.000    0.000 convolutional.py:275(Conv1D)
        1    0.000    0.000    0.000    0.000 convolutional.py:2072(ZeroPadding1D)
        1    0.000    0.000    0.000    0.000 convolutional.py:2215(ZeroPadding3D)
        1    0.000    0.000    0.000    0.000 core.py:479(Permute)
        1    0.000    0.000    0.000    0.000 recurrent_v2.py:664(LSTMCell)
        1    0.000    0.000    0.000    0.000 image.py:294(ImageDataGenerator)
        1    0.000    0.000    0.000    0.000 linear_operator_algebra.py:279(RegisterMatmul)
        2    0.000    0.000    0.000    0.000 fft_ops.py:298(_irfft_grad_helper)
        1    0.000    0.000    0.000    0.000 tpu_embedding.py:48(TableConfig)
        1    0.000    0.000    0.000    0.000 tpu_embedding.py:129(FeatureConfig)
        1    0.000    0.000    0.000    0.000 parameterized.py:184(DuplicateTestNameError)
        1    0.000    0.000    0.000    0.000 parameterized.py:508(TestCase)
        1    0.000    0.000    0.000    0.000 absltest.py:1188(_AssertRaisesContext)
        1    0.000    0.000    0.000    0.000 absltest.py:1866(_TestProgramManualRun)
        1    0.000    0.000    0.000    0.000 case.py:66(TestCase)
        1    0.000    0.000    0.000    0.000 typing.py:1091(_ProtocolMeta)
        1    0.000    0.000    0.000    0.000 typing.py:1159(_Protocol)
        1    0.000    0.000    0.000    0.000 typing.py:1607(re)
        1    0.000    0.000    0.000    0.000 mock.py:253(__init__)
        1    0.000    0.000    0.000    0.000 mock.py:1922(MagicProxy)
        1    0.000    0.000    0.000    0.000 benchmark.py:135(_BenchmarkRegistrar)
        1    0.000    0.000    0.000    0.000 lite.py:133(TargetSpec)
        1    0.000    0.000    0.000    0.000 kmeans.py:46(_LossRelativeChangeHook)
        1    0.000    0.000    0.000    0.000 linear.py:62(LinearSDCA)
        1    0.000    0.000    0.000    0.000 linear.py:1124(LinearEstimator)
        1    0.000    0.000    0.000    0.000 feeding_functions.py:282(_GeneratorFeedFn)
        1    0.000    0.000    0.000    0.000 tpu_estimator.py:2300(InstallSignalHandlerHook)
        1    0.000    0.000    0.000    0.000 boosted_trees.py:547(_CacheTrainingStatesUsingVariables)
        1    0.000    0.000    0.000    0.000 boosted_trees_ops.py:164(_TreeEnsembleSavable)
        1    0.000    0.000    0.000    0.000 training.py:119(TrainSpec)
        1    0.000    0.000    0.000    0.000 training.py:172(EvalSpec)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow.py:166(PyRecordReader_New)
        1    0.000    0.000    0.000    0.000 initializers.py:49(Constant)
        1    0.000    0.000    0.000    0.000 callbacks.py:477(BaseLogger)
