         3031009 function calls (2949432 primitive calls) in 18.465 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      178    0.000    0.000    0.003    0.000 ops.py:918(numpy)
     2188    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:401(_check_name_wrapper)
     4312    0.002    0.000    0.003    0.000 pywrap_tensorflow_internal.py:2530(IsCompositeTensor)
        2    0.000    0.000    0.003    0.001 __init__.py:71(search_function)
      789    0.001    0.000    0.003    0.000 ops.py:4951(_snapshot_device_function_stack_metadata)
        1    0.000    0.000    0.003    0.003 linear_operator.py:15(<module>)
        1    0.000    0.000    0.003    0.003 monitoring.py:15(<module>)
      558    0.001    0.000    0.003    0.000 ops.py:3832(as_default)
        1    0.000    0.000    0.003    0.003 _pretty_print_reporter.py:15(<module>)
        1    0.000    0.000    0.003    0.003 image_ops.py:20(<module>)
        2    0.000    0.000    0.003    0.001 losses_utils.py:83(_num_elements)
        1    0.000    0.000    0.003    0.003 func_graph.py:15(<module>)
        1    0.000    0.000    0.003    0.003 gen_list_ops.py:5(<module>)
        4    0.000    0.000    0.003    0.001 __init__.py:1974(find_eggs_in_zip)
     4382    0.003    0.000    0.003    0.000 {method 'rsplit' of 'str' objects}
        1    0.000    0.000    0.003    0.003 linecache.py:6(<module>)
      273    0.000    0.000    0.003    0.000 function_base.py:441(add_newdoc)
        2    0.000    0.000    0.003    0.001 random_ops.py:15(<module>)
      6/4    0.000    0.000    0.003    0.001 __init__.py:2256(declare_namespace)
     3482    0.003    0.000    0.003    0.000 {method 'pop' of 'list' objects}
      654    0.002    0.000    0.003    0.000 op_def_library.py:52(_SatisfiesTypeConstraint)
        1    0.000    0.000    0.003    0.003 shape_ops.py:15(<module>)
       51    0.000    0.000    0.003    0.000 __init__.py:1603(_has)
     1994    0.001    0.000    0.003    0.000 descriptor.py:524(__new__)
        1    0.000    0.000    0.003    0.003 tarfile.py:30(<module>)
        2    0.000    0.000    0.003    0.001 merge.py:364(_merge_function)
        2    0.000    0.000    0.003    0.001 tensorflow_backend.py:2408(concatenate)
     4312    0.002    0.000    0.003    0.000 pywrap_tensorflow_internal.py:2543(IsTypeSpec)
        1    0.000    0.000    0.003    0.003 code_gen.py:18(<module>)
      684    0.003    0.000    0.003    0.000 {built-in method _pywrap_tensorflow_internal.TF_AddInput}
       88    0.000    0.000    0.003    0.000 op_def_library.py:183(_MakeShape)
      178    0.000    0.000    0.003    0.000 ops.py:2493(no_gradient)
        1    0.000    0.000    0.003    0.003 option_builder.py:15(<module>)
        1    0.000    0.000    0.003    0.003 message.py:5(<module>)
        1    0.000    0.000    0.003    0.003 numpy_io.py:15(<module>)
        1    0.000    0.000    0.003    0.003 saving.py:2(<module>)
        1    0.000    0.000    0.003    0.003 input_lib.py:15(<module>)
       90    0.000    0.000    0.003    0.000 base_layer.py:1446(_to_snake_case)
        4    0.000    0.000    0.003    0.001 tensorflow_backend.py:761(shape)
        4    0.000    0.000    0.003    0.001 array_ops.py:409(shape_v2)
     1022    0.001    0.000    0.003    0.000 context.py:219(push)
       38    0.000    0.000    0.003    0.000 tensor_util.py:562(MakeNdarray)
      413    0.001    0.000    0.003    0.000 op_def_library.py:172(_MakeType)
      232    0.003    0.000    0.003    0.000 dataset.py:282(shape)
    14525    0.003    0.000    0.003    0.000 {built-in method _thread.get_ident}
     2776    0.003    0.000    0.003    0.000 <frozen importlib._bootstrap>:369(__init__)
        4    0.000    0.000    0.003    0.001 __init__.py:1729(zipinfo)
        2    0.000    0.000    0.003    0.001 function_pb2.py:5(<module>)
        1    0.000    0.000    0.003    0.003 attrs.py:15(<module>)
       22    0.000    0.000    0.003    0.000 core.py:723(get_config)
        5    0.000    0.000    0.003    0.001 gen_array_ops.py:4208(identity)
        4    0.000    0.000    0.003    0.001 __init__.py:1683(load)
      633    0.001    0.000    0.003    0.000 ops.py:1030(shape)
        1    0.000    0.000    0.003    0.003 gen_candidate_sampling_ops.py:5(<module>)
        1    0.000    0.000    0.003    0.003 sets.py:15(<module>)
     2330    0.001    0.000    0.003    0.000 ops.py:2256(type)
        1    0.000    0.000    0.003    0.003 imdb.py:2(<module>)
      790    0.001    0.000    0.003    0.000 lock_util.py:106(_another_group_active)
        1    0.000    0.000    0.003    0.003 gen_bitwise_ops.py:5(<module>)
     2159    0.001    0.000    0.003    0.000 ops.py:1879(name)
      791    0.002    0.000    0.003    0.000 threading.py:335(notify)
        1    0.000    0.000    0.003    0.003 pocketfft.py:29(<module>)
      614    0.002    0.000    0.003    0.000 _inspect.py:67(getargs)
    12989    0.002    0.000    0.002    0.000 dtypes.py:128(as_datatype_enum)
      553    0.001    0.000    0.002    0.000 op_selector.py:324(graph_inputs)
      310    0.001    0.000    0.002    0.000 distribution_strategy_context.py:78(_get_per_thread_mode)
        2    0.000    0.000    0.002    0.001 shape_base.py:1(<module>)
     2188    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:35(_new_module)
       74    0.000    0.000    0.002    0.000 c_api_util.py:45(__init__)
      323    0.002    0.000    0.002    0.000 {method 'findall' of 're.Pattern' objects}
        1    0.000    0.000    0.002    0.002 input.py:21(<module>)
        1    0.000    0.000    0.002    0.002 pool.py:10(<module>)
        1    0.000    0.000    0.002    0.002 core.py:21(<module>)
     6757    0.002    0.000    0.002    0.000 {built-in method from_bytes}
        1    0.000    0.000    0.002    0.002 common_shapes.py:15(<module>)
        1    0.001    0.001    0.002    0.002 network.py:1342(_map_graph_network)
       71    0.001    0.000    0.002    0.000 ops.py:6136(dismantle_graph)
        1    0.000    0.000    0.002    0.002 gen_training_ops.py:4640(_InitOpDefLibrary)
        1    0.000    0.000    0.002    0.002 base_layer.py:2(<module>)
       61    0.000    0.000    0.002    0.000 pyparsing.py:3292(<listcomp>)
       11    0.000    0.000    0.002    0.000 core.py:646(__init__)
    17714    0.002    0.000    0.002    0.000 inspect.py:2517(name)
      790    0.001    0.000    0.002    0.000 ops.py:5092(_mutation_lock)
     4186    0.002    0.000    0.002    0.000 compat.py:74(as_text)
        1    0.000    0.000    0.002    0.002 functional_ops.py:15(<module>)
        1    0.000    0.000    0.002    0.002 ragged_util.py:18(<module>)
        1    0.000    0.000    0.002    0.002 lite_constants.py:15(<module>)
       23    0.000    0.000    0.002    0.000 overrides.py:200(decorator)
      561    0.000    0.000    0.002    0.000 tensor_shape.py:1211(as_shape)
        1    0.000    0.000    0.002    0.002 distribution.py:15(<module>)
       74    0.002    0.000    0.002    0.000 {built-in method _pywrap_tensorflow_internal.TF_NewGraph}
        1    0.000    0.000    0.002    0.002 googletest.py:16(<module>)
    17270    0.002    0.000    0.002    0.000 {built-in method _imp.acquire_lock}
        1    0.000    0.000    0.002    0.002 gen_experimental_dataset_ops.py:8128(_InitOpDefLibrary)
        1    0.000    0.000    0.002    0.002 descriptor_pool.py:56(<module>)
       79    0.000    0.000    0.002    0.000 linecache.py:15(getline)
      895    0.002    0.000    0.002    0.000 {method 'splitlines' of 'str' objects}
       22    0.000    0.000    0.002    0.000 generic_utils.py:174(func_dump)
        1    0.000    0.000    0.002    0.002 signature_def_utils.py:18(<module>)
     1236    0.001    0.000    0.002    0.000 object_identity.py:172(__contains__)
     2155    0.002    0.000    0.002    0.000 inspect.py:200(isgenerator)
        4    0.000    0.000    0.002    0.001 __init__.py:24(<module>)
    17270    0.002    0.000    0.002    0.000 {built-in method _imp.release_lock}
      285    0.001    0.000    0.002    0.000 ops.py:103(__init__)
        1    0.000    0.000    0.002    0.002 convolutional.py:3(<module>)
        1    0.000    0.000    0.002    0.002 device_assignment.py:15(<module>)
      116    0.001    0.000    0.002    0.000 selections.py:444(_handle_simple)
        2    0.000    0.000    0.002    0.001 rewriter_config_pb2.py:5(<module>)
     2670    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:792(find_spec)
      789    0.001    0.000    0.002    0.000 ops.py:4991(_snapshot_colocation_stack_metadata)
     4264    0.002    0.000    0.002    0.000 {method 'encode' of 'str' objects}
        1    0.000    0.000    0.002    0.002 gfile.py:19(<module>)
       79    0.000    0.000    0.002    0.000 linecache.py:37(getlines)
        1    0.000    0.000    0.002    0.002 minidom.py:16(<module>)
        2    0.000    0.000    0.002    0.001 array_ops.py:1337(concat)
        1    0.000    0.000    0.002    0.002 gen_rnn_ops.py:5(<module>)
        2    0.000    0.000    0.002    0.001 gen_array_ops.py:1216(concat_v2)
      629    0.001    0.000    0.002    0.000 context.py:1641(graph_mode)
        1    0.000    0.000    0.002    0.002 module_wrapper.py:15(<module>)
        4    0.000    0.000    0.002    0.001 gen_array_ops.py:8936(shape)
        2    0.000    0.000    0.002    0.001 tensorflow_backend.py:1851(argmax)
        1    0.000    0.000    0.002    0.002 stateful_random_ops.py:15(<module>)
        1    0.000    0.000    0.002    0.002 callbacks.py:17(<module>)
        2    0.000    0.000    0.002    0.001 math_ops.py:141(argmax_v2)
      192    0.000    0.000    0.002    0.000 base.py:48(guess_dtype)
     2188    0.002    0.000    0.002    0.000 {built-in method _imp._fix_co_filename}
        2    0.000    0.000    0.002    0.001 gen_math_ops.py:910(arg_max)
        1    0.000    0.000    0.002    0.002 gast.py:1(<module>)
        1    0.000    0.000    0.002    0.002 __init__.py:1655(build)
        2    0.000    0.000    0.002    0.001 math_ops.py:922(r_binary_op_wrapper)
        1    0.000    0.000    0.002    0.002 _helpers.py:15(<module>)
        2    0.000    0.000    0.002    0.001 linecache.py:82(updatecache)
     1455    0.002    0.000    0.002    0.000 tensor_shape.py:184(__init__)
        1    0.000    0.000    0.002    0.002 pickle.py:24(<module>)
     3052    0.002    0.000    0.002    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.002    0.002 type_check.py:3(<module>)
        1    0.000    0.000    0.002    0.002 saving_utils.py:15(<module>)
      103    0.000    0.000    0.002    0.000 ops.py:6430(__enter__)
    12750    0.002    0.000    0.002    0.000 inspect.py:2521(default)
        1    0.000    0.000    0.002    0.002 io_utils.py:369(__exit__)
        1    0.000    0.000    0.002    0.002 io_utils.py:344(close)
  288/266    0.001    0.000    0.002    0.000 copy.py:219(_deepcopy_tuple)
      297    0.000    0.000    0.002    0.000 backend.py:495(get_graph)
      233    0.001    0.000    0.002    0.000 ntpath.py:178(split)
        1    0.000    0.000    0.002    0.002 nanfunctions.py:22(<module>)
        1    0.000    0.000    0.002    0.002 dumper.py:2(<module>)
        1    0.000    0.000    0.002    0.002 util_ops.py:15(<module>)
        1    0.001    0.001    0.002    0.002 xla_data_pb2.py:5(<module>)
       22    0.000    0.000    0.002    0.000 {built-in method _codecs.encode}
     3141    0.002    0.000    0.002    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.002    0.002 tf_export.py:39(<module>)
        1    0.000    0.000    0.002    0.002 gen_control_flow_ops.py:5(<module>)
        1    0.000    0.000    0.002    0.002 flinalg.py:5(<module>)
      182    0.002    0.000    0.002    0.000 {built-in method _pywrap_tensorflow_internal.TF_GraphSetOutputHandleShapesAndTypes_wrapper}
       74    0.000    0.000    0.002    0.000 ast.py:30(parse)
        4    0.000    0.000    0.002    0.001 gen_array_ops.py:9097(size)
        1    0.000    0.000    0.002    0.002 utils.py:5(<module>)
      104    0.000    0.000    0.002    0.000 traceback.py:282(line)
      174    0.000    0.000    0.002    0.000 version.py:74(__init__)
      347    0.000    0.000    0.002    0.000 op_def_library.py:83(_Flatten)
      789    0.001    0.000    0.002    0.000 ops.py:4579(_record_op_seen_by_control_dependencies)
        4    0.000    0.000    0.002    0.001 tensorflow_backend.py:1094(identity)
     4591    0.001    0.000    0.002    0.000 sre_parse.py:249(match)
        1    0.000    0.000    0.002    0.002 tfprof_logger.py:18(<module>)
        3    0.000    0.000    0.002    0.001 __init__.py:183(dumps)
        1    0.001    0.001    0.002    0.002 optimization_parameters_pb2.py:5(<module>)
        1    0.000    0.000    0.002    0.002 head_utils.py:15(<module>)
        1    0.000    0.000    0.002    0.002 gen_spectral_ops.py:5(<module>)
       92    0.000    0.000    0.002    0.000 tensorflow_backend.py:118(get_uid)
     4310    0.002    0.000    0.002    0.000 callbacks.py:70(_call_batch_hook)
        1    0.000    0.000    0.002    0.002 gen_data_flow_ops.py:8833(_InitOpDefLibrary)
      472    0.001    0.000    0.002    0.000 enum.py:70(__setitem__)
      463    0.001    0.000    0.002    0.000 context.py:1502(__enter__)
        3    0.000    0.000    0.002    0.001 encoder.py:182(encode)
      777    0.000    0.000    0.002    0.000 pywrap_tensorflow_internal.py:1348(<lambda>)
     2155    0.002    0.000    0.002    0.000 base.py:1189(isspmatrix)
     2883    0.002    0.000    0.002    0.000 {built-in method _pywrap_tensorflow_internal.TF_OperationName}
     4957    0.002    0.000    0.002    0.000 ops.py:5462(_GetGlobalDefaultGraph)
     1116    0.001    0.000    0.002    0.000 ops.py:5285(get_controller)
        3    0.002    0.001    0.002    0.001 encoder.py:204(iterencode)
        2    0.002    0.001    0.002    0.001 files.py:448(flush)
        1    0.000    0.000    0.002    0.002 summary.py:20(<module>)
        1    0.000    0.000    0.002    0.002 zipfile.py:1175(__init__)
        1    0.000    0.000    0.002    0.002 sets_impl.py:15(<module>)
       71    0.000    0.000    0.002    0.000 gen_resource_variable_ops.py:1473(var_is_initialized_op)
        1    0.000    0.000    0.002    0.002 kmeans.py:15(<module>)
        1    0.000    0.000    0.002    0.002 matfuncs.py:5(<module>)
      744    0.001    0.000    0.002    0.000 ntpath.py:122(splitdrive)
        1    0.000    0.000    0.002    0.002 core.py:3(<module>)
     2820    0.001    0.000    0.002    0.000 ops.py:4021(_name_stack)
        1    0.000    0.000    0.002    0.002 warm_starting_util.py:15(<module>)
     1244    0.001    0.000    0.002    0.000 module_wrapper.py:181(__setattr__)
        1    0.000    0.000    0.002    0.002 convolutional.py:16(<module>)
        1    0.000    0.000    0.002    0.002 measurements.py:31(<module>)
