         1441894 function calls (1343749 primitive calls) in 26.781 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       17    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
       62    0.000    0.000    0.000    0.000 _inspect.py:146(<lambda>)
      124    0.000    0.000    0.000    0.000 ssl.py:129(<lambda>)
        1    0.000    0.000    0.000    0.000 tensor_list.py:15(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:215(<listcomp>)
      124    0.000    0.000    0.000    0.000 ssl.py:124(<lambda>)
        1    0.000    0.000    0.000    0.000 _solvers.py:1(<module>)
       11    0.000    0.000    0.000    0.000 six.py:209(is_package)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        1    0.000    0.000    0.000    0.000 text_encoding.py:52(<listcomp>)
        1    0.000    0.000    0.000    0.000 euckrprober.py:28(<module>)
        1    0.000    0.000    0.000    0.000 hebrewprober.py:28(<module>)
        1    0.000    0.000    0.000    0.000 bsr.py:24(bsr_matrix)
       16    0.000    0.000    0.000    0.000 distribution.py:78(_copy_fn)
       20    0.000    0.000    0.000    0.000 _flagvalues.py:171(register_flag_by_module)
        1    0.000    0.000    0.000    0.000 mimetypes.py:24(<module>)
        1    0.000    0.000    0.000    0.000 euctwprober.py:28(<module>)
        1    0.000    0.000    0.000    0.000 absltest.py:254(_monkey_patch_test_result_for_unexpected_passes)
      288    0.000    0.000    0.000    0.000 __init__.py:2595(_reload_version)
        1    0.000    0.000    0.000    0.000 big5prober.py:28(<module>)
       31    0.000    0.000    0.000    0.000 ipaddress.py:1739(_parse_hextet)
        1    0.000    0.000    0.000    0.000 inspect.py:2407(_ParameterKind)
        1    0.000    0.000    0.000    0.000 __init__.py:875(__init__)
        1    0.000    0.000    0.000    0.000 gb2312prober.py:28(<module>)
        1    0.000    0.000    0.000    0.000 ops.py:1615(Operation)
        1    0.000    0.000    0.000    0.000 ragged_conversion_ops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 node_util.py:13(<module>)
        1    0.000    0.000    0.000    0.000 _structures.py:4(<module>)
        1    0.000    0.000    0.000    0.000 typing.py:1562(TextIO)
        5    0.000    0.000    0.000    0.000 pyparsing.py:4292(__init__)
        3    0.000    0.000    0.000    0.000 function.py:1501(__init__)
        3    0.000    0.000    0.000    0.000 numeric.py:3058(__enter__)
        1    0.000    0.000    0.000    0.000 op_util.py:85(<listcomp>)
        1    0.000    0.000    0.000    0.000 construct.py:2(<module>)
        1    0.000    0.000    0.000    0.000 boston_housing.py:16(<module>)
        2    0.000    0.000    0.000    0.000 tensor_spec.py:42(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:150(<dictcomp>)
       11    0.000    0.000    0.000    0.000 six.py:195(load_module)
        1    0.000    0.000    0.000    0.000 distribute_lib.py:416(Strategy)
        1    0.000    0.000    0.000    0.000 cp949prober.py:28(<module>)
       91    0.000    0.000    0.000    0.000 symbol_database.py:187(Default)
       43    0.000    0.000    0.000    0.000 ipaddress.py:1887(__init__)
      208    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 revived_types.py:15(<module>)
        1    0.000    0.000    0.000    0.000 base.py:39(Encoding)
      124    0.000    0.000    0.000    0.000 ssl.py:134(<lambda>)
        1    0.000    0.000    0.000    0.000 resnet_v2.py:15(<module>)
        1    0.000    0.000    0.000    0.000 arraysetops.py:27(<module>)
      124    0.000    0.000    0.000    0.000 ssl.py:144(<lambda>)
        1    0.000    0.000    0.000    0.000 {method 'readline' of '_io.TextIOWrapper' objects}
      124    0.000    0.000    0.000    0.000 ssl.py:149(<lambda>)
        1    0.000    0.000    0.000    0.000 tempfile.py:142(rng)
        1    0.000    0.000    0.000    0.000 io_ops.py:487(IdentityReader)
       55    0.000    0.000    0.000    0.000 os.py:737(check_str)
        1    0.000    0.000    0.000    0.000 convert.py:64(OpsSet)
       23    0.000    0.000    0.000    0.000 overrides.py:183(decorator)
        1    0.000    0.000    0.000    0.000 op_callbacks.py:15(<module>)
        1    0.000    0.000    0.000    0.000 gfile.py:55(FastGFile)
        1    0.000    0.000    0.000    0.000 timeout.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _socket.gethostname}
       42    0.000    0.000    0.000    0.000 symbol_database.py:93(RegisterEnumDescriptor)
        1    0.000    0.000    0.000    0.000 case.py:351(TestCase)
        7    0.000    0.000    0.000    0.000 utils.py:162(cached_property)
      195    0.000    0.000    0.000    0.000 pyparsing.py:3392(<genexpr>)
       30    0.000    0.000    0.000    0.000 ipaddress.py:1270(__init__)
        1    0.000    0.000    0.000    0.000 ocsp.py:34(OCSPResponseStatus)
        2    0.000    0.000    0.000    0.000 {built-in method _pywrap_tensorflow_internal.TFE_MonitoringNewBoolGauge1}
        1    0.000    0.000    0.000    0.000 op_util.py:107(Precedence)
        1    0.000    0.000    0.000    0.000 monitored_session.py:691(_MonitoredSession)
        1    0.000    0.000    0.000    0.000 codeop.py:57(<module>)
       20    0.000    0.000    0.000    0.000 init_ops.py:105(__init__)
        1    0.000    0.000    0.000    0.000 histograms.py:3(<module>)
        2    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
       60    0.000    0.000    0.000    0.000 pyparsing.py:1351(preParse)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:246(_set_array_types)
        1    0.000    0.000    0.000    0.000 interpreter.py:322(get_input_details)
        1    0.000    0.000    0.000    0.000 typing.py:1548(BinaryIO)
       20    0.000    0.000    0.000    0.000 __init__.py:2360(_is_unpacked_egg)
        1    0.000    0.000    0.000    0.000 _index.py:2(<module>)
        3    0.000    0.000    0.000    0.000 ntpath.py:287(expanduser)
       12    0.000    0.000    0.000    0.000 pyparsing.py:663(__iadd__)
        1    0.000    0.000    0.000    0.000 importer.py:162(ImportHookFinder)
       78    0.000    0.000    0.000    0.000 traceback.py:243(__init__)
        1    0.000    0.000    0.000    0.000 core.py:6283(__array_finalize__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3829(__init__)
        1    0.000    0.000    0.000    0.000 util.py:920(NameBasedSaverStatus)
        1    0.000    0.000    0.000    0.000 wait.py:1(<module>)
        1    0.000    0.000    0.000    0.000 latin1prober.py:29(<module>)
        1    0.000    0.000    0.000    0.000 oid.py:120(ExtendedKeyUsageOID)
       12    0.000    0.000    0.000    0.000 pyparsing.py:4757(<lambda>)
       30    0.000    0.000    0.000    0.000 getlimits.py:19(_fr0)
        1    0.000    0.000    0.000    0.000 arraypad.py:5(<module>)
      157    0.000    0.000    0.000    0.000 tf_decorator.py:278(decorator_argspec)
        1    0.000    0.000    0.000    0.000 xml_reporter.py:38(<dictcomp>)
        2    0.000    0.000    0.000    0.000 serialization.py:15(<module>)
        1    0.000    0.000    0.000    0.000 sbcharsetprober.py:29(<module>)
        1    0.000    0.000    0.000    0.000 mbcssm.py:28(<module>)
        6    0.000    0.000    0.000    0.000 _elliptic_curve.py:97(__init__)
        1    0.000    0.000    0.000    0.000 base.py:53(PublicFormat)
        1    0.000    0.000    0.000    0.000 resnext.py:15(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1103(ParserElement)
        6    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
       36    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 laplace.py:220(LaplaceWithSoftplusScale)
       21    0.000    0.000    0.000    0.000 utils.py:134(__getattr__)
        1    0.000    0.000    0.000    0.000 cmac.py:5(<module>)
        1    0.000    0.000    0.000    0.000 resnet_common.py:23(<module>)
        6    0.000    0.000    0.000    0.000 check_ops.py:167(_decorator)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1264(IPv4Address)
        3    0.000    0.000    0.000    0.000 __init__.py:489(PYFUNCTYPE)
        1    0.000    0.000    0.000    0.000 variables.py:69(VariableSynchronization)
        1    0.000    0.000    0.000    0.000 config_lib.py:38(Action)
        1    0.000    0.000    0.000    0.000 numerictypes.py:593(_register_types)
        1    0.000    0.000    0.000    0.000 mbcharsetprober.py:30(<module>)
        1    0.000    0.000    0.000    0.000 basic_loops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 calibrator.py:15(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:416(close)
        2    0.000    0.000    0.000    0.000 arrayprint.py:460(decorating_function)
        1    0.000    0.000    0.000    0.000 Image.py:536(Image)
        1    0.000    0.000    0.000    0.000 format.py:156(<module>)
        1    0.000    0.000    0.000    0.000 arrayterator.py:9(<module>)
        1    0.000    0.000    0.000    0.000 variables.py:91(VariableAggregationV2)
        4    0.000    0.000    0.000    0.000 check_ops.py:105(_decorator)
        1    0.000    0.000    0.000    0.000 machar.py:7(<module>)
        1    0.000    0.000    0.000    0.000 registry.py:20(<module>)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3164(__init__)
        1    0.000    0.000    0.000    0.000 _numpy_fft.py:54(<module>)
        1    0.000    0.000    0.000    0.000 decomp_svd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mnist.py:16(<module>)
       42    0.000    0.000    0.000    0.000 enum_type_wrapper.py:46(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:299(loads)
       12    0.000    0.000    0.000    0.000 utils.py:155(deprecated)
        1    0.000    0.000    0.000    0.000 beta.py:350(BetaWithSoftplusConcentration)
        1    0.000    0.000    0.000    0.000 student_t.py:368(StudentTWithAbsDfSoftplusScale)
        1    0.000    0.000    0.000    0.000 control_flow_ops.py:618(ControlFlowContext)
        1    0.000    0.000    0.000    0.000 SSL.py:1537(Connection)
        1    0.000    0.000    0.000    0.000 _decomp_ldl.py:1(<module>)
        6    0.000    0.000    0.000    0.000 __init__.py:783(_addHandlerRef)
        2    0.000    0.000    0.000    0.000 __init__.py:991(__init__)
        1    0.000    0.000    0.000    0.000 variables.py:126(VariableAggregation)
        1    0.000    0.000    0.000    0.000 lite.py:75(Optimize)
      199    0.000    0.000    0.000    0.000 pfor.py:862(__init__)
        1    0.000    0.000    0.000    0.000 metrics_utils.py:46(Reduction)
        1    0.000    0.000    0.000    0.000 file_util.py:12(<module>)
        1    0.000    0.000    0.000    0.000 ssl.py:801(SSLSocket)
       20    0.000    0.000    0.000    0.000 _flagvalues.py:184(register_flag_by_module_id)
        1    0.000    0.000    0.000    0.000 normal.py:249(NormalWithSoftplusScale)
        2    0.000    0.000    0.000    0.000 random.py:88(__init__)
        1    0.000    0.000    0.000    0.000 lazy_loader.py:16(<module>)
       18    0.000    0.000    0.000    0.000 six.py:126(__init__)
       28    0.000    0.000    0.000    0.000 signal.py:10(<lambda>)
        1    0.000    0.000    0.000    0.000 response.py:124(HTTPResponse)
        2    0.000    0.000    0.000    0.000 benchmark.py:138(__new__)
       25    0.000    0.000    0.000    0.000 ipaddress.py:476(_prefix_from_prefix_string)
        1    0.000    0.000    0.000    0.000 special_math.py:71(<module>)
        9    0.000    0.000    0.000    0.000 typing.py:533(__init__)
       26    0.000    0.000    0.000    0.000 traceback.py:272(__getitem__)
        1    0.000    0.000    0.000    0.000 result.py:24(TestResult)
        1    0.000    0.000    0.000    0.000 fourier.py:31(<module>)
        2    0.000    0.000    0.000    0.000 core.py:6448(__init__)
        1    0.000    0.000    0.000    0.000 socket.py:412(_real_close)
       34    0.000    0.000    0.000    0.000 _add_newdocs.py:6825(<genexpr>)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4214(copy)
        1    0.000    0.000    0.000    0.000 inspect_utils.py:18(<module>)
        1    0.000    0.000    0.000    0.000 reduce_util.py:27(ReduceOp)
        1    0.000    0.000    0.000    0.000 loss_reduction.py:15(<module>)
        1    0.000    0.000    0.000    0.000 ops.py:287(Tensor)
        7    0.000    0.000    0.000    0.000 ragged_math_ops.py:632(_set_ragged_reduce_docstring)
        1    0.000    0.000    0.000    0.000 typing.py:293(_SpecialForm)
       52    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        1    0.000    0.000    0.000    0.000 ops.py:5987(GraphKeys)
      257    0.000    0.000    0.000    0.000 hmac.py:17(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:431(__getattr__)
       97    0.000    0.000    0.000    0.000 pyparsing.py:4781(<genexpr>)
       56    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        1    0.000    0.000    0.000    0.000 options.py:15(<module>)
        1    0.000    0.000    0.000    0.000 base_layer_utils.py:368(CallContext)
        1    0.000    0.000    0.000    0.000 linear_operator.py:47(LinearOperator)
        1    0.000    0.000    0.000    0.000 saxutils.py:228(XMLFilterBase)
        1    0.000    0.000    0.000    0.000 getopt.py:15(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:161(__init__)
        1    0.000    0.000    0.000    0.000 symbol_database.py:58(<module>)
        1    0.000    0.000    0.000    0.000 filters.py:59(_gen_filter_tuples)
       40    0.000    0.000    0.000    0.000 config_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 charsetprober.py:29(<module>)
        1    0.000    0.000    0.000    0.000 socks.py:241(socksocket)
        1    0.000    0.000    0.000    0.000 datetime.py:2136(timezone)
        1    0.000    0.000    0.000    0.000 imagenet_utils.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _compat.py:20(with_metaclass)
        1    0.000    0.000    0.000    0.000 conv_utils.py:15(<module>)
        3    0.000    0.000    0.000    0.000 interpreter.py:274(_get_tensor_details)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:4(<module>)
        1    0.000    0.000    0.000    0.000 compat.py:3(<module>)
        7    0.000    0.000    0.000    0.000 type_spec.py:528(register_type_spec_from_value_converter)
        1    0.000    0.000    0.000    0.000 cmd.py:43(<module>)
        1    0.000    0.000    0.000    0.000 function.py:998(_PossibleTapeGradientTypes)
